mission_id,drone_id,mission_date,mission_start_time,manufacturer,mission_type,battery_health_pct,battery_start_pct,wind_speed_mps,signal_strength_pct,gps_accuracy_m,payload_utilization_pct,maintenance_due,days_since_last_service,operator_experience_years,maintenance_risk,wind_risk,signal_risk,gps_risk,battery_risk,start_battery_risk,payload_risk,service_risk,ai_schedule_risk_score,schedule_priority
MSN-2021-012847,DRN-0770,2021-09-16,14:59:20,DJI,Wind Turbine Inspection,97.47,91.7,2.12,79.03,0.47,16.47,No,12,7.8,0,0.14133333333333334,0.14924999999999997,0.0,0.0,0.0,0.16469999999999999,0.1,8.113433333333333,High priority / low risk
MSN-2022-002118,DRN-0325,2022-02-17,13:41:55,Custom,Field Mapping,93.08,82.75,4.83,95.41,0.58,3.12,No,4,8.5,0,0.322,0.0,0.03199999999999999,0.0,0.0,0.031200000000000002,0.03333333333333333,8.114933333333333,High priority / low risk
MSN-2022-005162,DRN-0482,2022-01-12,22:32:49,Autel,Power Line Inspection,90.89,98.41,2.49,82.91,1.01,5.22,No,3,6.5,0,0.166,0.05225000000000009,0.20400000000000001,0.0,0.0,0.052199999999999996,0.025,8.116100000000003,High priority / low risk
MSN-2024-005796,DRN-0762,2024-04-28,15:13:19,Custom,Stockpile Measurement,93.67,80.75,3.44,95.14,0.29,8.21,No,29,7.7,0,0.22933333333333333,0.0,0.0,0.0,0.0,0.0821,0.24166666666666667,8.1188,High priority / low risk
MSN-2025-014740,DRN-0775,2025-10-30,01:57:18,Custom,Road Survey,91.86,79.37,2.52,78.91,0.43,10.41,No,9,4.4,0,0.168,0.15225000000000008,0.0,0.0,0.01259999999999991,0.1041,0.075,8.120099999999999,High priority / low risk
MSN-2021-005869,DRN-0206,2021-12-15,14:24:33,Custom,Network Site Survey,83.04,96.74,0.58,97.31,0.2,19.14,No,30,3.7,0,0.03866666666666666,0.0,0.0,0.2319999999999998,0.0,0.19140000000000001,0.25,8.129866666666665,High priority / low risk
MSN-2025-000015,DRN-0115,2025-05-25,02:31:11,Custom,Wind Turbine Inspection,93.46,89.79,2.77,86.09,0.47,24.91,No,25,6.6,0,0.18466666666666667,0.0,0.0,0.0,0.0,0.2491,0.20833333333333334,8.138799999999998,High priority / low risk
MSN-2021-002964,DRN-0555,2021-11-28,16:36:56,DJI,Perimeter Surveillance,88.12,91.86,1.44,77.84,0.44,22.08,No,2,5.9,0,0.096,0.1789999999999999,0.0,0.06266666666666651,0.0,0.2208,0.016666666666666666,8.144399999999996,High priority / low risk
MSN-2022-011568,DRN-0195,2022-07-16,22:18:51,Custom,Solar Farm Inspection,85.26,80.83,0.71,96.9,0.35,34.06,No,26,1.3,0,0.04733333333333333,0.0,0.0,0.15799999999999984,0.0,0.3406,0.21666666666666667,8.1448,High priority / low risk
MSN-2025-001141,DRN-0773,2025-08-27,22:35:12,DJI,Stockpile Measurement,81.67,82.13,1.87,88.12,0.6,8.82,No,3,5.5,0,0.12466666666666668,0.0,0.039999999999999994,0.2776666666666666,0.0,0.0882,0.025,8.1456,High priority / low risk
MSN-2025-009505,DRN-0189,2025-09-20,04:04:40,Custom,Bridge Inspection,88.66,79.18,0.69,89.13,0.18,27.67,No,50,4.2,0,0.046,0.0,0.0,0.04466666666666678,0.016399999999999863,0.2767,0.4166666666666667,8.148800000000001,High priority / low risk
MSN-2023-007909,DRN-0603,2023-04-11,04:46:33,Autel,Stockpile Measurement,95.77,86.44,1.58,80.24,0.24,7.65,No,37,1.0,0,0.10533333333333333,0.11900000000000013,0.0,0.0,0.0,0.0765,0.30833333333333335,8.15466666666667,High priority / low risk
MSN-2023-000129,DRN-0514,2023-05-09,16:39:06,Custom,Parcel Delivery,94.75,83.51,0.78,78.29,0.62,41.53,No,0,6.1,0,0.052000000000000005,0.16774999999999984,0.048,0.0,0.0,0.4153,0.0,8.157899999999998,High priority / low risk
MSN-2023-010039,DRN-0681,2023-12-20,15:51:31,Autel,Network Site Survey,88.19,97.28,2.3,96.29,0.8,17.85,No,10,0.7,0,0.15333333333333332,0.0,0.12000000000000002,0.06033333333333341,0.0,0.17850000000000002,0.08333333333333333,8.159333333333334,High priority / low risk
MSN-2024-002529,DRN-0441,2024-08-29,22:29:06,Custom,Power Line Inspection,100.0,82.49,0.57,91.39,0.9,12.58,No,49,2.1,0,0.038,0.0,0.16,0.0,0.0,0.1258,0.4083333333333333,8.165733333333334,High priority / low risk
MSN-2021-003658,DRN-0735,2021-05-14,04:36:17,Custom,Wind Turbine Inspection,88.39,83.28,1.56,83.95,0.58,10.0,No,41,1.4,0,0.10400000000000001,0.02624999999999993,0.03199999999999999,0.05366666666666665,0.0,0.1,0.3416666666666667,8.176499999999999,High priority / low risk
MSN-2023-012647,DRN-0315,2023-02-17,03:30:17,DJI,Search and Rescue,93.05,98.43,2.86,98.71,0.28,15.42,No,33,6.7,0,0.19066666666666665,0.0,0.0,0.0,0.0,0.1542,0.275,8.178266666666667,High priority / low risk
MSN-2024-012836,DRN-0519,2024-07-14,06:57:46,Custom,Emergency Response,88.86,87.36,2.83,92.34,0.88,8.84,No,8,6.4,0,0.18866666666666668,0.0,0.152,0.03800000000000002,0.0,0.08839999999999999,0.06666666666666667,8.184533333333334,High priority / low risk
MSN-2021-014934,DRN-0505,2021-07-28,10:23:42,Custom,Tower Inspection,88.08,83.22,1.25,92.34,0.83,18.03,No,26,4.5,0,0.08333333333333333,0.0,0.13199999999999998,0.06400000000000006,0.0,0.18030000000000002,0.21666666666666667,8.186400000000003,High priority / low risk
MSN-2024-005320,DRN-0256,2024-12-11,06:36:51,Custom,Emergency Response,96.24,79.13,0.82,83.42,0.33,20.49,No,54,7.6,0,0.05466666666666666,0.03949999999999996,0.0,0.0,0.017400000000000092,0.20489999999999997,0.45,8.192066666666667,High priority / low risk
MSN-2023-014676,DRN-0435,2023-08-19,19:07:26,Custom,Emergency Response,93.37,91.78,2.23,89.69,0.34,15.81,No,44,7.1,0,0.14866666666666667,0.0,0.0,0.0,0.0,0.15810000000000002,0.36666666666666664,8.202133333333334,High priority / low risk
MSN-2022-004306,DRN-0538,2022-06-25,12:19:15,Custom,Safety Monitoring,93.54,84.69,3.42,84.07,0.38,0.38,No,33,7.6,0,0.228,0.02325000000000017,0.0,0.0,0.0,0.0038,0.275,8.214900000000004,High priority / low risk
MSN-2022-009768,DRN-0690,2022-03-02,21:45:22,Custom,Emergency Response,96.25,79.44,1.14,88.81,1.41,7.65,No,9,4.5,0,0.076,0.0,0.364,0.0,0.011200000000000045,0.0765,0.075,8.219600000000002,High priority / low risk
MSN-2021-009625,DRN-0113,2021-02-08,19:48:24,Autel,Crop Health Survey,100.0,91.97,1.65,80.43,0.85,0.46,No,21,5.0,0,0.11,0.11424999999999982,0.13999999999999999,0.0,0.0,0.0046,0.175,8.223299999999997,High priority / low risk
MSN-2021-013722,DRN-0736,2021-11-24,12:34:16,DJI,Road Survey,95.74,98.32,4.03,94.24,0.16,19.7,No,9,2.7,0,0.26866666666666666,0.0,0.0,0.0,0.0,0.19699999999999998,0.075,8.236666666666666,High priority / low risk
MSN-2026-008637,DRN-0407,2026-03-10,15:27:04,Custom,Power Line Inspection,97.34,99.55,0.66,95.61,0.85,33.11,No,32,6.7,0,0.044000000000000004,0.0,0.13999999999999999,0.0,0.0,0.3311,0.26666666666666666,8.243466666666666,High priority / low risk
MSN-2021-012891,DRN-0693,2021-12-24,23:05:02,Autel,Power Line Inspection,82.58,82.43,1.28,94.68,0.78,11.94,No,5,6.8,0,0.08533333333333333,0.0,0.11200000000000002,0.24733333333333338,0.0,0.11939999999999999,0.041666666666666664,8.279866666666667,High priority / low risk
MSN-2025-003148,DRN-0676,2025-05-10,05:30:24,Custom,Wind Turbine Inspection,98.14,85.62,2.55,82.41,0.22,26.56,No,15,1.4,0,0.16999999999999998,0.06475000000000009,0.0,0.0,0.0,0.2656,0.125,8.2803,High priority / low risk
MSN-2021-007807,DRN-0422,2021-06-21,21:10:17,Parrot,Road Survey,91.71,80.97,4.56,94.6,0.45,2.22,No,17,7.8,0,0.304,0.0,0.0,0.0,0.0,0.0222,0.14166666666666666,8.282266666666665,High priority / low risk
MSN-2024-013051,DRN-0669,2024-12-31,15:21:39,Parrot,Tower Inspection,95.34,79.96,5.34,97.45,0.16,5.61,No,0,4.1,0,0.356,0.0,0.0,0.0,0.000800000000000125,0.056100000000000004,0.0,8.287200000000002,High priority / low risk
MSN-2022-004693,DRN-0226,2022-06-25,05:44:52,Autel,Safety Monitoring,89.99,96.05,1.09,91.74,0.63,29.71,No,43,6.7,0,0.07266666666666667,0.0,0.052000000000000005,0.00033333333333350387,0.0,0.29710000000000003,0.35833333333333334,8.291466666666668,High priority / low risk
MSN-2023-013352,DRN-0724,2023-04-07,23:53:04,Parrot,Thermal Inspection,89.57,90.79,3.2,79.96,0.2,1.68,No,12,1.3,0,0.21333333333333335,0.12600000000000017,0.0,0.01433333333333356,0.0,0.0168,0.1,8.296400000000007,High priority / low risk
MSN-2023-008203,DRN-0298,2023-01-27,11:30:31,DJI,Site Survey,89.74,80.82,3.17,83.1,0.67,12.26,No,9,0.8,0,0.21133333333333332,0.04750000000000014,0.06800000000000002,0.008666666666666838,0.0,0.1226,0.075,8.308466666666673,High priority / low risk
MSN-2022-006426,DRN-0729,2022-01-13,21:14:18,DJI,Perimeter Surveillance,85.2,97.64,0.69,81.68,0.43,19.58,No,24,2.4,0,0.046,0.08299999999999982,0.0,0.1599999999999999,0.0,0.19579999999999997,0.2,8.312399999999997,High priority / low risk
MSN-2025-004982,DRN-0137,2025-07-31,17:16:10,Autel,Site Survey,96.93,82.3,1.97,99.25,0.25,27.19,No,39,8.2,0,0.13133333333333333,0.0,0.0,0.0,0.0,0.27190000000000003,0.325,8.314533333333333,High priority / low risk
MSN-2023-005455,DRN-0703,2023-07-23,21:21:55,Autel,Site Survey,91.52,92.17,1.3,91.75,1.3,2.32,No,21,1.1,0,0.08666666666666667,0.0,0.32,0.0,0.0,0.0232,0.175,8.322266666666668,High priority / low risk
MSN-2022-000482,DRN-0446,2022-06-20,17:43:29,Autel,Bridge Inspection,89.45,94.74,1.49,91.27,0.22,2.72,No,68,4.6,0,0.09933333333333333,0.0,0.0,0.01833333333333324,0.0,0.027200000000000002,0.5666666666666667,8.326266666666665,High priority / low risk
MSN-2021-002733,DRN-0556,2021-11-14,18:02:52,Autel,Road Survey,88.65,97.1,0.55,96.53,0.92,19.32,No,36,5.3,0,0.03666666666666667,0.0,0.168,0.04499999999999981,0.0,0.1932,0.3,8.334266666666663,High priority / low risk
MSN-2021-007217,DRN-0177,2021-07-20,13:15:57,Autel,Emergency Response,90.94,98.6,4.23,84.98,0.34,0.65,No,25,1.7,0,0.28200000000000003,0.0004999999999999005,0.0,0.0,0.0,0.006500000000000001,0.20833333333333334,8.348333333333333,High priority / low risk
MSN-2026-011105,DRN-0218,2026-07-15,00:51:19,Autel,Tower Inspection,98.39,88.75,0.98,83.03,0.72,31.8,No,27,3.8,0,0.06533333333333333,0.049249999999999974,0.088,0.0,0.0,0.318,0.225,8.349833333333335,High priority / low risk
MSN-2021-014446,DRN-0732,2021-12-19,22:47:02,DJI,Power Line Inspection,100.0,94.81,4.85,91.28,0.25,2.96,No,12,6.8,0,0.3233333333333333,0.0,0.0,0.0,0.0,0.0296,0.1,8.350133333333332,High priority / low risk
MSN-2023-008820,DRN-0611,2023-10-30,01:24:03,Parrot,Stockpile Measurement,95.3,80.95,2.87,92.71,0.69,28.09,No,10,2.7,0,0.19133333333333333,0.0,0.07599999999999998,0.0,0.0,0.2809,0.08333333333333333,8.353866666666665,High priority / low risk
MSN-2026-006222,DRN-0739,2026-01-17,02:19:45,Custom,Safety Monitoring,94.51,88.22,2.14,92.82,1.01,27.52,No,2,7.0,0,0.14266666666666666,0.0,0.20400000000000001,0.0,0.0,0.2752,0.016666666666666666,8.362933333333334,High priority / low risk
MSN-2022-009669,DRN-0736,2022-06-14,04:31:52,DJI,Solar Farm Inspection,89.51,78.27,1.01,89.66,0.46,9.93,No,67,4.8,0,0.06733333333333333,0.0,0.0,0.01633333333333316,0.03460000000000008,0.0993,0.5583333333333333,8.364533333333332,High priority / low risk
MSN-2022-013838,DRN-0729,2022-04-15,18:24:55,Custom,Safety Monitoring,100.0,84.27,2.84,85.09,0.27,20.21,No,31,3.6,0,0.18933333333333333,0.0,0.0,0.0,0.0,0.2021,0.25833333333333336,8.365466666666666,High priority / low risk
MSN-2025-012486,DRN-0356,2025-06-20,05:05:27,DJI,Road Survey,92.99,83.62,0.94,92.32,1.35,20.66,No,7,4.9,0,0.06266666666666666,0.0,0.34,0.0,0.0,0.2066,0.058333333333333334,8.3748,High priority / low risk
MSN-2022-009520,DRN-0468,2022-12-24,23:44:14,Parrot,Thermal Inspection,98.4,87.81,1.05,73.24,0.4,7.92,No,11,1.4,0,0.07,0.29400000000000015,0.0,0.0,0.0,0.07919999999999999,0.09166666666666666,8.382266666666668,High priority / low risk
MSN-2025-009076,DRN-0159,2025-10-18,06:12:52,Custom,Search and Rescue,90.36,91.11,1.63,91.92,0.39,19.88,No,53,7.2,0,0.10866666666666666,0.0,0.0,0.0,0.0,0.19879999999999998,0.44166666666666665,8.397733333333331,High priority / low risk
MSN-2025-005830,DRN-0148,2025-01-10,14:12:38,Custom,Perimeter Surveillance,92.76,85.04,1.73,97.4,0.34,7.68,No,63,5.8,0,0.11533333333333333,0.0,0.0,0.0,0.0,0.0768,0.525,8.401733333333333,High priority / low risk
MSN-2021-012241,DRN-0708,2021-06-08,00:21:26,DJI,Thermal Inspection,91.94,95.13,2.01,93.96,0.62,27.52,No,31,8.2,0,0.13399999999999998,0.0,0.048,0.0,0.0,0.2752,0.25833333333333336,8.404933333333334,High priority / low risk
MSN-2022-002465,DRN-0303,2022-06-07,20:01:07,DJI,Road Survey,94.56,98.61,0.91,82.25,0.74,8.33,No,46,2.3,0,0.06066666666666667,0.06875,0.096,0.0,0.0,0.0833,0.38333333333333336,8.4159,High priority / low risk
MSN-2021-001540,DRN-0368,2021-05-15,14:49:55,Custom,Wind Turbine Inspection,99.86,93.99,2.0,83.42,0.99,3.49,No,21,8.1,0,0.13333333333333333,0.03949999999999996,0.196,0.0,0.0,0.0349,0.175,8.417533333333333,High priority / low risk
MSN-2025-001190,DRN-0339,2025-12-04,11:20:34,DJI,Stockpile Measurement,90.64,82.36,1.74,91.68,0.25,8.76,No,62,4.2,0,0.116,0.0,0.0,0.0,0.0,0.0876,0.5166666666666667,8.419466666666667,High priority / low risk
MSN-2022-009624,DRN-0321,2022-12-08,04:51:21,DJI,Network Site Survey,90.64,96.26,1.52,90.61,1.38,8.49,No,7,6.2,0,0.10133333333333333,0.0,0.352,0.0,0.0,0.0849,0.058333333333333334,8.419866666666667,High priority / low risk
MSN-2023-011459,DRN-0707,2023-11-02,06:16:34,Parrot,Tower Inspection,99.33,85.48,2.08,94.09,0.59,32.71,No,27,4.1,0,0.13866666666666666,0.0,0.03599999999999999,0.0,0.0,0.3271,0.225,8.421466666666667,High priority / low risk
MSN-2024-010743,DRN-0397,2024-05-11,19:43:08,Custom,Safety Monitoring,92.4,88.8,3.47,87.76,0.74,14.44,No,10,3.0,0,0.23133333333333334,0.0,0.096,0.0,0.0,0.1444,0.08333333333333333,8.421866666666666,High priority / low risk
MSN-2026-006931,DRN-0593,2026-01-21,14:08:23,Custom,Tower Inspection,95.87,81.82,1.27,79.55,0.34,20.09,No,30,4.6,0,0.08466666666666667,0.13625000000000007,0.0,0.0,0.0,0.2009,0.25,8.422366666666667,High priority / low risk
MSN-2022-006076,DRN-0277,2022-01-08,06:31:12,Custom,Wind Turbine Inspection,88.54,94.52,2.1,77.93,0.63,4.23,No,5,5.7,0,0.14,0.17674999999999982,0.052000000000000005,0.048666666666666455,0.0,0.042300000000000004,0.041666666666666664,8.425899999999995,High priority / low risk
MSN-2025-001707,DRN-0388,2025-08-11,09:13:55,DJI,Crop Health Survey,100.0,81.0,2.54,81.62,0.99,2.34,No,3,0.8,0,0.16933333333333334,0.08449999999999988,0.196,0.0,0.0,0.023399999999999997,0.025,8.427533333333331,High priority / low risk
MSN-2021-012002,DRN-0276,2021-12-01,10:52:49,Autel,Network Site Survey,100.0,78.51,1.08,88.64,0.45,20.07,No,60,5.2,0,0.07200000000000001,0.0,0.0,0.0,0.029799999999999896,0.2007,0.5,8.427999999999999,High priority / low risk
MSN-2022-001512,DRN-0741,2022-04-14,17:33:57,DJI,Road Survey,97.69,95.31,2.2,92.65,0.77,6.55,No,38,2.5,0,0.14666666666666667,0.0,0.10800000000000001,0.0,0.0,0.0655,0.31666666666666665,8.429333333333332,High priority / low risk
MSN-2026-000332,DRN-0377,2026-02-08,21:30:32,Custom,Emergency Response,90.37,97.93,2.06,93.42,0.75,32.4,No,17,8.5,0,0.13733333333333334,0.0,0.1,0.0,0.0,0.324,0.14166666666666666,8.430000000000001,High priority / low risk
MSN-2023-011892,DRN-0501,2023-03-25,07:50:54,DJI,Perimeter Surveillance,96.69,87.73,1.81,89.24,0.26,13.88,No,56,3.3,0,0.12066666666666667,0.0,0.0,0.0,0.0,0.1388,0.4666666666666667,8.431733333333332,High priority / low risk
MSN-2025-014151,DRN-0197,2025-12-28,16:44:26,Custom,Power Line Inspection,88.35,95.26,0.52,89.35,0.7,25.38,No,45,7.7,0,0.034666666666666665,0.0,0.07999999999999999,0.05500000000000019,0.0,0.25379999999999997,0.375,8.433066666666669,High priority / low risk
MSN-2026-013213,DRN-0596,2026-03-23,02:29:44,Parrot,Search and Rescue,92.74,95.6,3.29,89.34,0.23,18.04,No,26,7.9,0,0.21933333333333332,0.0,0.0,0.0,0.0,0.1804,0.21666666666666667,8.4352,High priority / low risk
MSN-2024-011746,DRN-0462,2024-10-15,21:02:17,DJI,Road Survey,95.77,80.52,3.11,81.01,0.6,0.31,No,18,6.6,0,0.20733333333333331,0.09974999999999987,0.039999999999999994,0.0,0.0,0.0031,0.15,8.44163333333333,High priority / low risk
MSN-2022-006262,DRN-0262,2022-09-09,13:53:11,Custom,Solar Farm Inspection,94.67,93.72,1.11,92.47,0.76,30.54,No,35,4.0,0,0.07400000000000001,0.0,0.10400000000000001,0.0,0.0,0.3054,0.2916666666666667,8.443866666666668,High priority / low risk
MSN-2023-007653,DRN-0393,2023-05-07,03:04:00,Custom,Site Survey,88.66,96.77,3.04,89.35,0.35,14.0,No,27,4.3,0,0.20266666666666666,0.0,0.0,0.04466666666666678,0.0,0.14,0.225,8.454000000000002,High priority / low risk
MSN-2025-009869,DRN-0683,2025-09-15,00:26:15,Custom,Tower Inspection,95.76,79.86,1.1,85.75,1.08,26.99,No,17,5.1,0,0.07333333333333333,0.0,0.23200000000000004,0.0,0.0028000000000000112,0.2699,0.14166666666666666,8.4596,High priority / low risk
MSN-2025-008417,DRN-0355,2025-04-24,12:56:15,Custom,Stockpile Measurement,91.67,90.88,2.34,87.33,0.67,18.68,No,31,6.6,0,0.156,0.0,0.06800000000000002,0.0,0.0,0.1868,0.25833333333333336,8.461733333333333,High priority / low risk
MSN-2022-008700,DRN-0622,2022-05-23,07:30:52,Autel,Bridge Inspection,89.51,92.64,2.85,89.53,0.18,34.14,No,16,7.6,0,0.19,0.0,0.0,0.01633333333333316,0.0,0.3414,0.13333333333333333,8.473199999999999,High priority / low risk
MSN-2024-009823,DRN-0154,2024-08-15,09:58:00,Custom,Perimeter Surveillance,89.21,97.94,0.68,88.42,1.56,9.46,No,5,3.0,0,0.04533333333333334,0.0,0.42400000000000004,0.026333333333333542,0.0,0.0946,0.041666666666666664,8.475466666666671,High priority / low risk
MSN-2025-003692,DRN-0271,2025-03-19,17:50:00,Autel,Search and Rescue,95.16,93.94,1.97,99.83,0.49,8.55,No,59,2.0,0,0.13133333333333333,0.0,0.0,0.0,0.0,0.0855,0.49166666666666664,8.49,High priority / low risk
MSN-2026-014523,DRN-0211,2026-06-01,16:17:23,Autel,Construction Progress,99.6,92.32,2.74,94.87,0.79,33.54,No,2,5.5,0,0.18266666666666667,0.0,0.11600000000000002,0.0,0.0,0.3354,0.016666666666666666,8.492533333333334,High priority / low risk
MSN-2022-014531,DRN-0629,2022-12-16,23:33:50,Custom,Wind Turbine Inspection,86.97,80.39,1.87,92.25,0.55,18.56,No,31,4.7,0,0.12466666666666668,0.0,0.020000000000000018,0.10100000000000003,0.0,0.1856,0.25833333333333336,8.504800000000001,High priority / low risk
MSN-2023-009212,DRN-0371,2023-10-23,12:39:12,Autel,Thermal Inspection,92.08,93.8,1.36,88.91,1.18,14.16,No,19,6.6,0,0.09066666666666667,0.0,0.27199999999999996,0.0,0.0,0.1416,0.15833333333333333,8.5188,High priority / low risk
MSN-2023-009540,DRN-0382,2023-03-31,13:18:59,Custom,Bridge Inspection,98.1,82.84,1.97,95.18,0.23,3.74,No,64,3.9,0,0.13133333333333333,0.0,0.0,0.0,0.0,0.0374,0.5333333333333333,8.521866666666666,High priority / low risk
MSN-2021-009475,DRN-0457,2021-04-20,21:31:22,Parrot,Safety Monitoring,90.4,91.47,3.02,79.76,0.61,6.86,No,7,1.0,0,0.20133333333333334,0.13099999999999987,0.044,0.0,0.0,0.06860000000000001,0.058333333333333334,8.535466666666665,High priority / low risk
MSN-2024-004773,DRN-0357,2024-01-01,11:39:47,Custom,Precision Spraying,97.06,97.16,1.66,99.16,0.68,45.96,No,17,4.9,0,0.11066666666666666,0.0,0.07200000000000002,0.0,0.0,0.4596,0.14166666666666666,8.536133333333334,High priority / low risk
MSN-2024-008324,DRN-0524,2024-11-07,05:07:00,Custom,Field Mapping,100.0,96.16,1.39,78.44,0.54,23.81,No,17,4.7,0,0.09266666666666666,0.16400000000000006,0.016000000000000014,0.0,0.0,0.23809999999999998,0.14166666666666666,8.536133333333334,High priority / low risk
MSN-2022-008795,DRN-0763,2022-12-12,23:42:26,DJI,Stockpile Measurement,100.0,97.05,1.03,74.38,0.22,5.23,No,22,2.7,0,0.06866666666666667,0.2655000000000001,0.0,0.0,0.0,0.052300000000000006,0.18333333333333332,8.541400000000001,High priority / low risk
MSN-2024-004017,DRN-0581,2024-09-17,15:26:40,DJI,Crop Health Survey,98.58,91.1,2.33,88.72,0.39,17.18,No,45,3.3,0,0.15533333333333335,0.0,0.0,0.0,0.0,0.1718,0.375,8.541733333333335,High priority / low risk
MSN-2026-010541,DRN-0461,2026-07-30,20:01:41,Parrot,Wind Turbine Inspection,95.92,87.57,3.67,87.41,0.52,25.67,No,12,3.3,0,0.24466666666666667,0.0,0.008000000000000007,0.0,0.0,0.25670000000000004,0.1,8.548266666666668,High priority / low risk
MSN-2026-004074,DRN-0202,2026-04-11,03:51:23,Custom,Bridge Inspection,90.75,96.42,1.65,93.16,1.25,24.11,No,0,8.2,0,0.11,0.0,0.3,0.0,0.0,0.24109999999999998,0.0,8.5488,High priority / low risk
MSN-2022-010888,DRN-0362,2022-04-24,11:13:39,Parrot,Construction Progress,80.29,78.98,1.16,94.17,0.38,20.71,No,6,6.0,0,0.07733333333333332,0.0,0.0,0.32366666666666644,0.02039999999999992,0.2071,0.05,8.552666666666662,High priority / low risk
MSN-2025-010843,DRN-0328,2025-01-29,16:03:09,Parrot,Field Mapping,90.51,97.3,0.58,82.25,0.86,18.18,No,36,2.5,0,0.03866666666666666,0.06875,0.144,0.0,0.0,0.1818,0.3,8.558566666666668,High priority / low risk
MSN-2024-000223,DRN-0483,2024-09-14,03:16:44,Autel,Solar Farm Inspection,100.0,96.26,4.55,93.1,0.6,4.17,No,12,5.0,0,0.30333333333333334,0.0,0.039999999999999994,0.0,0.0,0.0417,0.1,8.566933333333335,High priority / low risk
MSN-2022-013019,DRN-0505,2022-12-14,12:48:49,DJI,Stockpile Measurement,97.93,79.96,0.62,97.56,0.56,10.28,No,78,6.5,0,0.04133333333333333,0.0,0.02400000000000002,0.0,0.000800000000000125,0.10279999999999999,0.65,8.574133333333336,High priority / low risk
MSN-2022-012646,DRN-0361,2022-12-17,05:55:56,DJI,Construction Progress,88.85,89.22,1.48,98.39,0.57,7.21,No,59,5.4,0,0.09866666666666667,0.0,0.02799999999999998,0.038333333333333525,0.0,0.0721,0.49166666666666664,8.592800000000002,High priority / low risk
MSN-2024-003425,DRN-0188,2024-04-02,21:08:49,Custom,Site Survey,83.99,93.73,1.46,87.49,0.45,34.17,No,11,0.5,0,0.09733333333333333,0.0,0.0,0.2003333333333335,0.0,0.3417,0.09166666666666666,8.59626666666667,High priority / low risk
MSN-2021-002403,DRN-0640,2021-05-14,00:46:53,Custom,Safety Monitoring,87.69,83.93,2.75,90.21,0.52,6.89,No,34,5.3,0,0.18333333333333332,0.0,0.008000000000000007,0.07700000000000008,0.0,0.0689,0.2833333333333333,8.60786666666667,High priority / low risk
MSN-2024-001778,DRN-0652,2024-08-11,10:00:33,Custom,Medical Delivery,95.37,93.46,3.7,99.04,0.21,35.62,No,4,1.8,0,0.24666666666666667,0.0,0.0,0.0,0.0,0.35619999999999996,0.03333333333333333,8.609599999999999,High priority / low risk
MSN-2024-013881,DRN-0489,2024-02-26,19:07:10,Parrot,Network Site Survey,81.89,82.08,1.37,85.82,0.49,5.27,No,29,6.1,0,0.09133333333333334,0.0,0.0,0.2703333333333333,0.0,0.0527,0.24166666666666667,8.632266666666668,High priority / low risk
